"ID","time","lon","lat","hdop","x","y","depth"
4405883,2007-04-08 12:54:00,NA,NA,NA,NA,NA,-183
4405883,2007-04-08 12:57:31,-112.5029,28.2775,6.1,6677.82967324113,89441.1565820817,NA
4405883,2007-04-08 12:59:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 13:03:02,-112.5027,28.2756,10.2,6716.27631193306,89230.4531270182,NA
4405883,2007-04-08 13:04:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 13:09:00,NA,NA,NA,NA,NA,-121
4405883,2007-04-08 13:14:00,NA,NA,NA,NA,NA,-365
4405883,2007-04-08 13:19:00,NA,NA,NA,NA,NA,-491
4405883,2007-04-08 13:24:00,NA,NA,NA,NA,NA,-501
4405883,2007-04-08 13:29:00,NA,NA,NA,NA,NA,-474
4405883,2007-04-08 13:34:00,NA,NA,NA,NA,NA,-589
4405883,2007-04-08 13:39:00,NA,NA,NA,NA,NA,-640
4405883,2007-04-08 13:44:00,NA,NA,NA,NA,NA,-229
4405883,2007-04-08 13:47:13,-112.5026,28.2622,14.2,6857.67600952368,87733.0467324555,NA
4405883,2007-04-08 13:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 13:52:02,-112.5018,28.2603,17.7,6955.51679946575,87527.5536920344,NA
4405883,2007-04-08 13:54:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 13:59:00,NA,NA,NA,NA,NA,-79
4405883,2007-04-08 14:04:00,NA,NA,NA,NA,NA,-183
4405883,2007-04-08 14:09:00,NA,NA,NA,NA,NA,-210
4405883,2007-04-08 14:14:00,NA,NA,NA,NA,NA,-183
4405883,2007-04-08 14:19:00,NA,NA,NA,NA,NA,-19
4405883,2007-04-08 14:19:37,-112.4949,28.2596,11.8,7645.49132739869,87509.2471163063,NA
4405883,2007-04-08 14:24:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 14:25:01,-112.4949,28.2605,25.2,7636.65491832187,87609.8792269747,NA
4405883,2007-04-08 14:29:00,NA,NA,NA,NA,NA,-220
4405883,2007-04-08 14:34:00,NA,NA,NA,NA,NA,-502
4405883,2007-04-08 14:39:00,NA,NA,NA,NA,NA,-403
4405883,2007-04-08 14:44:00,NA,NA,NA,NA,NA,-128
4405883,2007-04-08 14:49:00,NA,NA,NA,NA,NA,-232
4405883,2007-04-08 14:54:00,NA,NA,NA,NA,NA,-214
4405883,2007-04-08 14:57:10,-112.4924,28.2699,5.4,7791.82760076108,88682.6643221471,NA
4405883,2007-04-08 14:59:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 15:02:00,-112.4926,28.2696,10.3,7774.97627345822,88647.3808248104,NA
4405883,2007-04-08 15:04:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 15:09:00,NA,NA,NA,NA,NA,-190
4405883,2007-04-08 15:14:00,NA,NA,NA,NA,NA,-367
4405883,2007-04-08 15:19:00,NA,NA,NA,NA,NA,-444
4405883,2007-04-08 15:24:00,NA,NA,NA,NA,NA,-412
4405883,2007-04-08 15:29:00,NA,NA,NA,NA,NA,-442
4405883,2007-04-08 15:34:00,NA,NA,NA,NA,NA,-244
4405883,2007-04-08 15:39:00,NA,NA,NA,NA,NA,-28
4405883,2007-04-08 15:39:50,-112.4742,28.2701,18.4,9591.54161540535,88863.4611163866,NA
4405883,2007-04-08 15:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 15:45:02,-112.4724,28.269,9.1,9780.56021668878,88756.1466802866,NA
4405883,2007-04-08 15:49:00,NA,NA,NA,NA,NA,-83
4405883,2007-04-08 15:54:00,NA,NA,NA,NA,NA,-182
4405883,2007-04-08 15:59:00,NA,NA,NA,NA,NA,-236
4405883,2007-04-08 16:04:00,NA,NA,NA,NA,NA,-301
4405883,2007-04-08 16:09:00,NA,NA,NA,NA,NA,-437
4405883,2007-04-08 16:14:00,NA,NA,NA,NA,NA,-541
4405883,2007-04-08 16:19:00,NA,NA,NA,NA,NA,-357
4405883,2007-04-08 16:24:00,NA,NA,NA,NA,NA,-756
4405883,2007-04-08 16:29:00,NA,NA,NA,NA,NA,-430
4405883,2007-04-08 16:33:15,-112.4795,28.2631,16.1,9135.71800642717,88034.5806442359,NA
4405883,2007-04-08 16:34:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 16:38:02,-112.4815,28.2623,25.8,8945.58241019794,87927.715442989,NA
4405883,2007-04-08 16:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 16:44:00,NA,NA,NA,NA,NA,-291
4405883,2007-04-08 16:49:00,NA,NA,NA,NA,NA,-692
4405883,2007-04-08 16:54:00,NA,NA,NA,NA,NA,-587
4405883,2007-04-08 16:59:00,NA,NA,NA,NA,NA,-298
4405883,2007-04-08 17:04:00,NA,NA,NA,NA,NA,-22
4405883,2007-04-08 17:04:35,-112.4892,28.2618,24.6,8188.19017345295,87804.8038219851,NA
4405883,2007-04-08 17:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 17:10:00,-112.4928,28.2599,15.5,7850.44889357779,87561.0486981985,NA
4405883,2007-04-08 17:14:00,NA,NA,NA,NA,NA,-192
4405883,2007-04-08 17:19:00,NA,NA,NA,NA,NA,-524
4405883,2007-04-08 17:24:00,NA,NA,NA,NA,NA,-506
4405883,2007-04-08 17:29:00,NA,NA,NA,NA,NA,-396
4405883,2007-04-08 17:34:00,NA,NA,NA,NA,NA,-601
4405883,2007-04-08 17:39:00,NA,NA,NA,NA,NA,-437
4405883,2007-04-08 17:44:00,NA,NA,NA,NA,NA,-8
4405883,2007-04-08 17:44:18,-112.5081,28.2691,13,6245.52214278025,88456.7748088287,NA
4405883,2007-04-08 17:49:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 17:50:00,-112.511,28.2697,5.4,5952.56858306681,88498.6819662247,NA
4405883,2007-04-08 17:54:00,NA,NA,NA,NA,NA,-192
4405883,2007-04-08 17:59:00,NA,NA,NA,NA,NA,-390
4405883,2007-04-08 18:04:00,NA,NA,NA,NA,NA,-718
4405883,2007-04-08 18:09:00,NA,NA,NA,NA,NA,-502
4405883,2007-04-08 18:14:00,NA,NA,NA,NA,NA,-204
4405883,2007-04-08 18:16:53,-112.523,28.2807,16.7,4656.96209291392,89624.4502413115,NA
4405883,2007-04-08 18:19:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 18:22:00,-112.5224,28.2833,18.9,4690.87203518464,89920.3529142956,NA
4405883,2007-04-08 18:24:00,NA,NA,NA,NA,NA,-4
4405883,2007-04-08 18:29:00,NA,NA,NA,NA,NA,-352
4405883,2007-04-08 18:34:00,NA,NA,NA,NA,NA,-468
4405883,2007-04-08 18:39:00,NA,NA,NA,NA,NA,-535
4405883,2007-04-08 18:44:00,NA,NA,NA,NA,NA,-230
4405883,2007-04-08 18:47:29,-112.5354,28.2959,14.2,3280.89876279258,91216.3978788368,NA
4405883,2007-04-08 18:49:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 18:53:00,-112.5364,28.298,14.7,3161.38188672694,91442.5211193128,NA
4405883,2007-04-08 18:54:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 18:59:00,NA,NA,NA,NA,NA,-322
4405883,2007-04-08 19:04:00,NA,NA,NA,NA,NA,-421
4405883,2007-04-08 19:09:00,NA,NA,NA,NA,NA,-462
4405883,2007-04-08 19:14:00,NA,NA,NA,NA,NA,-463
4405883,2007-04-08 19:19:00,NA,NA,NA,NA,NA,-374
4405883,2007-04-08 19:24:00,NA,NA,NA,NA,NA,-127
4405883,2007-04-08 19:27:07,-112.5192,28.3089,22.5,4756.55722404993,92810.3803368225,NA
4405883,2007-04-08 19:29:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 19:32:00,-112.5178,28.308,21.3,4903.91646276717,92721.9093878469,NA
4405883,2007-04-08 19:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 19:39:00,NA,NA,NA,NA,NA,-101
4405883,2007-04-08 19:44:00,NA,NA,NA,NA,NA,-139
4405883,2007-04-08 19:49:00,NA,NA,NA,NA,NA,-109
4405883,2007-04-08 19:54:00,NA,NA,NA,NA,NA,-3
4405883,2007-04-08 19:54:13,-112.507,28.3041,7.4,6010.89275969728,92379.6784161222,NA
4405883,2007-04-08 19:59:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 19:59:01,-112.506,28.3033,24,6117.70587717532,92298.9226125712,NA
4405883,2007-04-08 20:04:00,NA,NA,NA,NA,NA,-43
4405883,2007-04-08 20:09:00,NA,NA,NA,NA,NA,-89
4405883,2007-04-08 20:14:00,NA,NA,NA,NA,NA,-61
4405883,2007-04-08 20:16:54,-112.5049,28.3161,21.5,6100.80983974203,93739.6465021954,NA
4405883,2007-04-08 20:19:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 20:22:00,-112.5059,28.3188,5.9,5975.3360548825,94032.8357502609,NA
4405883,2007-04-08 20:24:00,NA,NA,NA,NA,NA,-52
4405883,2007-04-08 20:29:00,NA,NA,NA,NA,NA,-134
4405883,2007-04-08 20:34:00,NA,NA,NA,NA,NA,-103
4405883,2007-04-08 20:39:00,NA,NA,NA,NA,NA,-9
4405883,2007-04-08 20:39:37,-112.5093,28.3334,8.5,5495.48936545081,95635.6741140191,NA
4405883,2007-04-08 20:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 20:45:01,-112.5099,28.3362,16.6,5408.61708724103,95943.5183582096,NA
4405883,2007-04-08 20:49:00,NA,NA,NA,NA,NA,-65
4405883,2007-04-08 20:54:00,NA,NA,NA,NA,NA,-179
4405883,2007-04-08 20:59:00,NA,NA,NA,NA,NA,-201
4405883,2007-04-08 21:04:00,NA,NA,NA,NA,NA,-187
4405883,2007-04-08 21:09:00,NA,NA,NA,NA,NA,-106
4405883,2007-04-08 21:12:16,-112.5114,28.3561,4.4,5064.62854784471,98155.4323865082,NA
4405883,2007-04-08 21:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 21:19:00,NA,NA,NA,NA,NA,-38
4405883,2007-04-08 21:24:00,NA,NA,NA,NA,NA,-122
4405883,2007-04-08 21:29:00,NA,NA,NA,NA,NA,-97
4405883,2007-04-08 21:34:00,NA,NA,NA,NA,NA,-7
4405883,2007-04-08 21:34:17,-112.5142,28.3711,24,4640.21609432017,99808.1658530086,NA
4405883,2007-04-08 21:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 21:40:00,-112.5154,28.3748,27.5,4485.16384803294,100211.406980407,NA
4405883,2007-04-08 21:44:00,NA,NA,NA,NA,NA,-58
4405883,2007-04-08 21:49:00,NA,NA,NA,NA,NA,-180
4405883,2007-04-08 21:54:00,NA,NA,NA,NA,NA,-197
4405883,2007-04-08 21:59:00,NA,NA,NA,NA,NA,-112
4405883,2007-04-08 22:02:29,-112.5201,28.3937,0.5,3834.56433872017,102283.624590067,NA
4405883,2007-04-08 22:04:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 22:08:00,-112.5221,28.3982,0.2,3592.57683352288,102769.343610677,NA
4405883,2007-04-08 22:09:00,NA,NA,NA,NA,NA,-18
4405883,2007-04-08 22:14:00,NA,NA,NA,NA,NA,-320
4405883,2007-04-08 22:19:00,NA,NA,NA,NA,NA,-455
4405883,2007-04-08 22:24:00,NA,NA,NA,NA,NA,-526
4405883,2007-04-08 22:29:00,NA,NA,NA,NA,NA,-548
4405883,2007-04-08 22:34:00,NA,NA,NA,NA,NA,-392
4405883,2007-04-08 22:39:00,NA,NA,NA,NA,NA,-80
4405883,2007-04-08 22:40:34,-112.5272,28.4239,13.3,2835.64533200674,105598.292086478,NA
4405883,2007-04-08 22:44:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 22:46:03,-112.529,28.4287,13,2610.522701293,106119.279441328,NA
4405883,2007-04-08 22:49:00,NA,NA,NA,NA,NA,0
4405883,2007-04-08 22:54:00,NA,NA,NA,NA,NA,-266
4405883,2007-04-08 22:59:00,NA,NA,NA,NA,NA,-411
4405883,2007-04-08 23:04:00,NA,NA,NA,NA,NA,-332
4405883,2007-04-08 23:09:00,NA,NA,NA,NA,NA,-138
4405883,2007-04-08 23:14:00,NA,NA,NA,NA,NA,-80
4405883,2007-04-08 23:15:36,-112.533,28.4492,19.5,2013.53698769887,108376.378408858,NA
4405883,2007-04-08 23:19:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 23:21:02,-112.533,28.4537,11.1,1969.2515277646,108879.471582139,NA
4405883,2007-04-08 23:24:00,NA,NA,NA,NA,NA,-181
4405883,2007-04-08 23:29:00,NA,NA,NA,NA,NA,-331
4405883,2007-04-08 23:34:00,NA,NA,NA,NA,NA,-330
4405883,2007-04-08 23:39:00,NA,NA,NA,NA,NA,-507
4405883,2007-04-08 23:44:00,NA,NA,NA,NA,NA,-502
4405883,2007-04-08 23:49:00,NA,NA,NA,NA,NA,-216
4405883,2007-04-08 23:52:41,-112.5368,28.4762,24.3,1372.35311697959,111361.862365366,NA
4405883,2007-04-08 23:54:00,NA,NA,NA,NA,NA,1
4405883,2007-04-08 23:58:04,-112.5356,28.4806,10.3,1447.5653083676,111864.208473227,NA
4405883,2007-04-08 23:59:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 00:04:00,NA,NA,NA,NA,NA,-264
4405883,2007-04-09 00:09:00,NA,NA,NA,NA,NA,-36
4405883,2007-04-09 00:12:11,-112.5379,28.4869,11.9,1158.34156864369,112548.514763356,NA
4405883,2007-04-09 00:14:00,NA,NA,NA,NA,NA,-1
4405883,2007-04-09 00:19:00,NA,NA,NA,NA,NA,-17
4405883,2007-04-09 00:24:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 00:24:02,-112.5278,28.4822,16.7,2202.2752719128,112110.980529815,NA
4405883,2007-04-09 00:29:00,NA,NA,NA,NA,NA,-5
4405883,2007-04-09 00:34:00,NA,NA,NA,NA,NA,-15
4405883,2007-04-09 00:39:00,NA,NA,NA,NA,NA,-82
4405883,2007-04-09 00:42:15,-112.5122,28.4766,5.8,3798.51419156417,111620.844935326,NA
4405883,2007-04-09 00:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 00:49:00,NA,NA,NA,NA,NA,-8
4405883,2007-04-09 00:51:38,-112.505,28.4742,20.8,4533.48511925782,111415.328274983,NA
4405883,2007-04-09 00:54:00,NA,NA,NA,NA,NA,-47
4405883,2007-04-09 00:59:00,NA,NA,NA,NA,NA,-169
4405883,2007-04-09 01:04:00,NA,NA,NA,NA,NA,-147
4405883,2007-04-09 01:09:00,NA,NA,NA,NA,NA,-4
4405883,2007-04-09 01:11:55,-112.4879,28.4599,7.6,6364.25388565077,109965.840275344,NA
4405883,2007-04-09 01:14:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 01:19:00,NA,NA,NA,NA,NA,-74
4405883,2007-04-09 01:24:00,NA,NA,NA,NA,NA,-207
4405883,2007-04-09 01:29:00,NA,NA,NA,NA,NA,-165
4405883,2007-04-09 01:34:00,NA,NA,NA,NA,NA,-3
4405883,2007-04-09 01:36:06,-112.4752,28.4438,5.7,7778.47543824161,108276.750851596,NA
4405883,2007-04-09 01:39:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 01:44:00,NA,NA,NA,NA,NA,-175
4405883,2007-04-09 01:49:00,NA,NA,NA,NA,NA,-215
4405883,2007-04-09 01:54:00,NA,NA,NA,NA,NA,-43
4405883,2007-04-09 01:55:38,-112.4706,28.4272,0.9,8397.36767786695,106460.925683852,NA
4405883,2007-04-09 01:59:00,NA,NA,NA,NA,NA,-5
4405883,2007-04-09 02:04:00,NA,NA,NA,NA,NA,-21
4405883,2007-04-09 02:09:00,NA,NA,NA,NA,NA,-19
4405883,2007-04-09 02:14:00,NA,NA,NA,NA,NA,-30
4405883,2007-04-09 02:18:38,-112.4586,28.4123,15.3,9731.0565129437,104899.919276966,NA
4405883,2007-04-09 02:19:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 02:24:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 02:29:00,NA,NA,NA,NA,NA,-56
4405883,2007-04-09 02:34:00,NA,NA,NA,NA,NA,-120
4405883,2007-04-09 02:39:00,NA,NA,NA,NA,NA,-72
4405883,2007-04-09 02:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 02:44:02,-112.4547,28.3854,9.9,10382.9513660127,101926.222184191,NA
4405883,2007-04-09 02:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 02:54:00,NA,NA,NA,NA,NA,-174
4405883,2007-04-09 02:59:00,NA,NA,NA,NA,NA,-130
4405883,2007-04-09 03:04:00,NA,NA,NA,NA,NA,-14
4405883,2007-04-09 03:06:02,-112.4558,28.3613,30.9,10512.5775304313,99221.81399062,NA
4405883,2007-04-09 03:09:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 03:14:00,NA,NA,NA,NA,NA,-32
4405883,2007-04-09 03:19:00,NA,NA,NA,NA,NA,-71
4405883,2007-04-09 03:24:00,NA,NA,NA,NA,NA,-28
4405883,2007-04-09 03:26:09,-112.463,28.3427,16.5,9984.17341739614,97079.0801421399,NA
4405883,2007-04-09 03:29:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 03:34:00,NA,NA,NA,NA,NA,-72
4405883,2007-04-09 03:39:00,NA,NA,NA,NA,NA,-119
4405883,2007-04-09 03:44:00,NA,NA,NA,NA,NA,-73
4405883,2007-04-09 03:46:52,-112.4732,28.3216,17.3,9183.22732817126,94630.7144049625,NA
4405883,2007-04-09 03:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 03:54:00,NA,NA,NA,NA,NA,-83
4405883,2007-04-09 03:59:00,NA,NA,NA,NA,NA,-156
4405883,2007-04-09 04:04:00,NA,NA,NA,NA,NA,-136
4405883,2007-04-09 04:09:00,NA,NA,NA,NA,NA,-11
4405883,2007-04-09 04:09:58,-112.4889,28.3013,14,7829.57155635185,92224.057971525,NA
4405883,2007-04-09 04:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 04:19:00,NA,NA,NA,NA,NA,-119
4405883,2007-04-09 04:24:00,NA,NA,NA,NA,NA,-173
4405883,2007-04-09 04:29:00,NA,NA,NA,NA,NA,-144
4405883,2007-04-09 04:34:00,NA,NA,NA,NA,NA,-33
4405883,2007-04-09 04:36:13,-112.5046,28.2779,0.5,6505.63355943537,89471.1096355715,NA
4405883,2007-04-09 04:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 04:44:00,NA,NA,NA,NA,NA,-103
4405883,2007-04-09 04:49:00,NA,NA,NA,NA,NA,-188
4405883,2007-04-09 04:54:00,NA,NA,NA,NA,NA,-238
4405883,2007-04-09 04:59:00,NA,NA,NA,NA,NA,-173
4405883,2007-04-09 05:04:00,NA,NA,NA,NA,NA,-121
4405883,2007-04-09 05:09:00,NA,NA,NA,NA,NA,-74
4405883,2007-04-09 05:11:05,-112.5182,28.2467,24.8,5465.13731669378,85864.5937307524,NA
4405883,2007-04-09 05:14:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 05:19:00,NA,NA,NA,NA,NA,-154
4405883,2007-04-09 05:24:00,NA,NA,NA,NA,NA,-206
4405883,2007-04-09 05:29:00,NA,NA,NA,NA,NA,-201
4405883,2007-04-09 05:33:21,-112.5215,28.2264,6.4,5337.03966743848,83566.2600484313,NA
4405883,2007-04-09 05:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 05:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 05:44:00,NA,NA,NA,NA,NA,-153
4405883,2007-04-09 05:49:00,NA,NA,NA,NA,NA,-180
4405883,2007-04-09 05:54:00,NA,NA,NA,NA,NA,-236
4405883,2007-04-09 05:59:00,NA,NA,NA,NA,NA,-219
4405883,2007-04-09 06:03:58,-112.5288,28.1951,16.1,4919.92407972645,80003.4251956586,NA
4405883,2007-04-09 06:04:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 06:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 06:14:00,NA,NA,NA,NA,NA,-143
4405883,2007-04-09 06:19:00,NA,NA,NA,NA,NA,-205
4405883,2007-04-09 06:24:00,NA,NA,NA,NA,NA,-235
4405883,2007-04-09 06:29:00,NA,NA,NA,NA,NA,-204
4405883,2007-04-09 06:34:00,NA,NA,NA,NA,NA,-78
4405883,2007-04-09 06:36:26,-112.5302,28.1594,16.7,5129.59782544547,75999.706011341,NA
4405883,2007-04-09 06:39:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 06:44:00,NA,NA,NA,NA,NA,-125
4405883,2007-04-09 06:49:00,NA,NA,NA,NA,NA,-176
4405883,2007-04-09 06:54:00,NA,NA,NA,NA,NA,-27
4405883,2007-04-09 06:54:47,-112.5229,28.1396,15.7,6046.15233040252,73848.9395573777,NA
4405883,2007-04-09 06:59:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 07:04:00,NA,NA,NA,NA,NA,-97
4405883,2007-04-09 07:09:00,NA,NA,NA,NA,NA,-220
4405883,2007-04-09 07:14:00,NA,NA,NA,NA,NA,-338
4405883,2007-04-09 07:19:00,NA,NA,NA,NA,NA,-342
4405883,2007-04-09 07:24:00,NA,NA,NA,NA,NA,-238
4405883,2007-04-09 07:29:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 07:30:03,-112.4984,28.114,14.2,8724.6626273708,71198.4674153784,NA
4405883,2007-04-09 07:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 07:39:00,NA,NA,NA,NA,NA,-139
4405883,2007-04-09 07:44:00,NA,NA,NA,NA,NA,-254
4405883,2007-04-09 07:49:00,NA,NA,NA,NA,NA,-305
4405883,2007-04-09 07:54:00,NA,NA,NA,NA,NA,-224
4405883,2007-04-09 07:59:00,NA,NA,NA,NA,NA,-29
4405883,2007-04-09 07:59:37,-112.4909,28.0845,11.2,9756.49047537358,67964.7443092074,NA
4405883,2007-04-09 08:04:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 08:09:00,NA,NA,NA,NA,NA,-145
4405883,2007-04-09 08:14:00,NA,NA,NA,NA,NA,-205
4405883,2007-04-09 08:19:00,NA,NA,NA,NA,NA,-284
4405883,2007-04-09 08:24:00,NA,NA,NA,NA,NA,-306
4405883,2007-04-09 08:29:00,NA,NA,NA,NA,NA,-143
4405883,2007-04-09 08:31:41,-112.4813,28.0548,14.1,10998.7598025878,64726.7755929166,NA
4405883,2007-04-09 08:34:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 08:39:00,NA,NA,NA,NA,NA,-15
4405883,2007-04-09 08:44:00,NA,NA,NA,NA,NA,-265
4405883,2007-04-09 08:49:00,NA,NA,NA,NA,NA,-422
4405883,2007-04-09 08:54:00,NA,NA,NA,NA,NA,-443
4405883,2007-04-09 08:59:00,NA,NA,NA,NA,NA,-507
4405883,2007-04-09 09:04:00,NA,NA,NA,NA,NA,-326
4405883,2007-04-09 09:08:03,-112.4851,28.0185,9.9,10975.9770833077,60634.6389727714,NA
4405883,2007-04-09 09:09:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 09:14:00,NA,NA,NA,NA,NA,-213
4405883,2007-04-09 09:19:00,NA,NA,NA,NA,NA,-358
4405883,2007-04-09 09:24:00,NA,NA,NA,NA,NA,-312
4405883,2007-04-09 09:29:00,NA,NA,NA,NA,NA,-132
4405883,2007-04-09 09:31:57,-112.4878,27.9964,13.2,10923.4098011663,58139.948522096,NA
4405883,2007-04-09 09:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 09:39:00,NA,NA,NA,NA,NA,-2
4405883,2007-04-09 09:44:00,NA,NA,NA,NA,NA,-222
4405883,2007-04-09 09:49:00,NA,NA,NA,NA,NA,-375
4405883,2007-04-09 09:54:00,NA,NA,NA,NA,NA,-458
4405883,2007-04-09 09:59:00,NA,NA,NA,NA,NA,-452
4405883,2007-04-09 10:04:00,NA,NA,NA,NA,NA,-405
4405883,2007-04-09 10:09:00,NA,NA,NA,NA,NA,-218
4405883,2007-04-09 10:12:16,-112.5029,27.9607,4.2,9771.69731974858,54017.3972517154,NA
4405883,2007-04-09 10:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 10:19:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 10:24:00,NA,NA,NA,NA,NA,-256
4405883,2007-04-09 10:29:00,NA,NA,NA,NA,NA,-452
4405883,2007-04-09 10:34:00,NA,NA,NA,NA,NA,-548
4405883,2007-04-09 10:39:00,NA,NA,NA,NA,NA,-504
4405883,2007-04-09 10:44:00,NA,NA,NA,NA,NA,-323
4405883,2007-04-09 10:49:00,NA,NA,NA,NA,NA,-143
4405883,2007-04-09 10:51:25,-112.5404,27.948,13.5,6171.36600964027,52274.4197081062,NA
4405883,2007-04-09 10:54:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 10:59:00,NA,NA,NA,NA,NA,-35
4405883,2007-04-09 11:04:00,NA,NA,NA,NA,NA,-387
4405883,2007-04-09 11:09:00,NA,NA,NA,NA,NA,-747
4405883,2007-04-09 11:14:00,NA,NA,NA,NA,NA,-700
4405883,2007-04-09 11:19:00,NA,NA,NA,NA,NA,-752
4405883,2007-04-09 11:24:00,NA,NA,NA,NA,NA,-725
4405883,2007-04-09 11:29:00,NA,NA,NA,NA,NA,-507
4405883,2007-04-09 11:34:00,NA,NA,NA,NA,NA,-126
4405883,2007-04-09 11:35:38,-112.5591,27.9219,32.7,4566.53679365409,49195.5622015144,NA
4405883,2007-04-09 11:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 11:44:00,NA,NA,NA,NA,NA,-86
4405883,2007-04-09 11:49:00,NA,NA,NA,NA,NA,-417
4405883,2007-04-09 11:54:00,NA,NA,NA,NA,NA,-582
4405883,2007-04-09 11:59:00,NA,NA,NA,NA,NA,-511
4405883,2007-04-09 12:04:00,NA,NA,NA,NA,NA,-483
4405883,2007-04-09 12:09:00,NA,NA,NA,NA,NA,-289
4405883,2007-04-09 12:12:54,-112.5515,27.8853,20.9,5674.58543248684,45168.2565669427,NA
4405883,2007-04-09 12:14:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 12:19:00,NA,NA,NA,NA,NA,-21
4405883,2007-04-09 12:24:00,NA,NA,NA,NA,NA,-406
4405883,2007-04-09 12:29:00,NA,NA,NA,NA,NA,-259
4405883,2007-04-09 12:34:00,NA,NA,NA,NA,NA,-164
4405883,2007-04-09 12:36:28,-112.5435,27.8683,20.5,6633.47808770882,43335.9273565388,NA
4405883,2007-04-09 12:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-09 12:44:00,NA,NA,NA,NA,NA,-179
4405883,2007-04-09 12:49:00,NA,NA,NA,NA,NA,-358
4405883,2007-04-09 12:54:00,NA,NA,NA,NA,NA,-399
4405883,2007-04-09 12:59:00,NA,NA,NA,NA,NA,-589
4405883,2007-04-09 13:04:00,NA,NA,NA,NA,NA,-538
4405883,2007-04-09 13:09:00,NA,NA,NA,NA,NA,-368
4405883,2007-04-09 13:14:00,NA,NA,NA,NA,NA,-98
4405883,2007-04-09 13:15:56,-112.5394,27.8366,23.5,7346.7030026312,39826.3758606534,NA
4405883,2007-04-09 13:19:00,NA,NA,NA,NA,NA,1
4405883,2007-04-09 13:24:00,NA,NA,NA,NA,NA,-128
4405883,2007-04-09 13:29:00,NA,NA,NA,NA,NA,-280
4405883,2007-04-09 13:34:00,NA,NA,NA,NA,NA,-338
4405883,2007-04-09 13:39:00,NA,NA,NA,NA,NA,-309
4405883,2007-04-09 13:44:00,NA,NA,NA,NA,NA,-317
4405883,2007-04-09 13:49:00,NA,NA,NA,NA,NA,-290
4405883,2007-04-09 13:54:00,NA,NA,NA,NA,NA,-36
