"x","vx","y","vy","depth","vdepth","time"
16560.021547105,-0.155332283380954,94482.4763671229,0.300893319971919,-578.150351783439,1.70061550669824,2007-04-05 08:04:00
16521.4978787827,-0.116608693928255,94593.5910534336,0.459882210406123,-86.8496898126978,1.05854416917668,2007-04-05 08:09:00
16513.7057822715,-0.120245621189831,94625.6005292015,0.511089566649735,-32.380622988167,0.615223342775503,2007-04-05 08:10:06
16483.941100492,-0.130782634508702,94774.7273598446,0.793803027911453,0.028526591682025,-0.191604448031043,2007-04-05 08:14:00
16476.1040777734,-0.130230264337127,94825.3530193699,0.895739759755841,-14.6007647242875,-0.292212126859516,2007-04-05 08:15:00
16443.6123685978,-0.14812506106981,95084.3580685464,1.23026348156349,-119.739542067376,-0.56539316766794,2007-04-05 08:19:00
16387.956389689,-0.234944382090363,95483.0513439776,1.37796310089096,-408.701900865468,-1.68123294763121,2007-04-05 08:24:00
16295.3175338687,-0.395095469254027,95881.3580465524,1.22768195209523,-884.82607916031,-0.195383933356993,2007-04-05 08:29:00
16143.2447255829,-0.631842315147469,96189.5765581509,0.776357189756653,-518.761545675277,1.36703279649667,2007-04-05 08:34:00
15908.0755840187,-0.95000998308271,96316.1691986775,0.0147905006190245,-262.766894543779,0.813524684282397,2007-04-05 08:39:00
